"latinName";"kiswahiliName";"fishingGround";"date";"lunarCycle";"month";"season";"metier";"wpue";"reef";"depth.int.std";"seagrass.int.std";"temperature.std";"X.utm";"Y.utm"
"4316";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-02-14";1;2;"NEMS";31;2.827;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4320";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-02-23";4;2;"NEMS";28;0.063;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4321";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-02-23";4;2;"NEMS";28;2.25633333333333;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4322";"Lethrinus mahsena";"Changu tuku";"Mamemwari";"2014-06-05";1;6;"SEMS";28;0.02;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4324";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-06-05";1;6;"SEMS";28;1.1;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4325";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-06-05";1;6;"SEMS";28;0.26;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4326";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-06-05";1;6;"SEMS";28;11.07;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4328";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-06-16";2;6;"SEMS";19;8.91;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4329";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mamemwari";"2014-06-16";2;6;"SEMS";19;0.07;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4330";"Lethrinus mahsena";"Changu tuku";"Mamemwari";"2014-06-16";2;6;"SEMS";19;0.28;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4332";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-06-16";2;6;"SEMS";19;2.04;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4333";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-06-16";2;6;"SEMS";19;0.06;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4334";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-06-16";2;6;"SEMS";19;0.75;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4335";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-05-12";1;5;"SEMS";19;0.35;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4336";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-05-12";1;5;"SEMS";19;1.5;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4338";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-05-20";2;5;"SEMS";19;0.306;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4339";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-05-20";2;5;"SEMS";19;2.694;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4340";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-05-26";4;5;"SEMS";19;9;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4341";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-05-26";4;5;"SEMS";18;2.469;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4342";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-05-26";4;5;"SEMS";18;9.531;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4349";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-11-03";1;11;"NEMS";19;0.16;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4350";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-11-03";1;11;"NEMS";19;5.6;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4355";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-11-03";1;11;"NEMS";31;0.516;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4356";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-11-03";1;11;"NEMS";31;0.021;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4357";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-11-03";1;11;"NEMS";31;0.333;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4360";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-11-03";1;11;"NEMS";31;0.4685;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4362";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-11-03";1;11;"NEMS";31;0.0815;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4363";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-11-03";1;11;"NEMS";31;6.5;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4365";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-11-20";4;11;"NEMS";19;1.8;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4366";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-10-08";2;10;"SEMS";31;1.175;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4371";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-10-08";2;10;"SEMS";31;0.1145;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4372";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-10-08";2;10;"SEMS";31;1.4755;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4375";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-10-26";3;10;"SEMS";31;4;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4376";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-09-09";2;9;"SEMS";31;0.0495;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4377";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-09-09";2;9;"SEMS";31;2.607;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4383";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-09-09";2;9;"SEMS";31;0.23;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4384";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-09-09";2;9;"SEMS";31;0.14;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4385";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-09-09";2;9;"SEMS";31;0.27;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4388";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mamemwari";"2014-09-15";2;9;"SEMS";19;0.561;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4390";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-09-15";2;9;"SEMS";19;3.1025;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4392";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-09-15";2;9;"SEMS";19;0.0425;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4393";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-09-15";2;9;"SEMS";19;0.353;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4396";"Leptoscarus vaigiensis";"Pono bodwe";"Mamemwari";"2014-09-27";3;9;"SEMS";31;0.089;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4398";"Scarus ghobban";"Pono kawaida";"Mamemwari";"2014-09-27";3;9;"SEMS";31;0.0545;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4399";"Siganus sutor";"Tasi uzi";"Mamemwari";"2014-09-27";3;9;"SEMS";31;0.498;0;-0.526261768695291;0.641865366459552;0.866841762159052;548441.718787321;9322324.08472858
"4420";"Siganus sutor";"Tasi uzi";"Bimbi Ndogo";"2014-02-01";3;2;"NEMS";21;0.384615384615385;1;0.72085639028618;-1.1634930770684;0.662703502024811;551008.335132583;9324035.40192862
"4422";"Siganus sutor";"Tasi uzi";"Bimbi Ndogo";"2014-02-01";3;2;"NEMS";21;0.139625;1;0.72085639028618;-1.1634930770684;0.662703502024811;551008.335132583;9324035.40192862
"4427";"Scarus ghobban";"Pono kawaida";"Bimbi Ndogo";"2014-02-03";3;2;"NEMS";62;0.0885;1;0.72085639028618;-1.1634930770684;0.662703502024811;551008.335132583;9324035.40192862
"4429";"Siganus sutor";"Tasi uzi";"Bimbi Ndogo";"2014-02-03";3;2;"NEMS";62;3.1025;1;0.72085639028618;-1.1634930770684;0.662703502024811;551008.335132583;9324035.40192862
"4438";"Lethrinus lentjan ";"Changu njana";"Bimbi Ndogo";"2014-02-01";3;2;"NEMS";24;0.2;1;0.72085639028618;-1.1634930770684;0.662703502024811;551008.335132583;9324035.40192862
"4457";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-02-14";1;2;"NEMS";9;0.03;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4458";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-02-14";1;2;"NEMS";9;0.0176;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4462";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-02-14";1;2;"NEMS";9;0.26;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4464";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-02-14";1;2;"NEMS";21;0.00444444444444444;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4465";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-02-14";1;2;"NEMS";21;0.0338888888888889;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4467";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-02-14";1;2;"NEMS";21;0.229111111111111;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4468";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-01-21";2;1;"NEMS";9;0.018;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4469";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-01-21";2;1;"NEMS";9;0.0102857142857143;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4472";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-01-21";2;1;"NEMS";9;0.00685714285714286;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4474";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-01-21";2;1;"NEMS";9;0.728571428571429;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4477";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.092;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4478";"Lethrinus mahsena";"Changu tuku";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.108;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4484";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.124;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4485";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.696;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4487";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.0211111111111111;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4488";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.0311111111111111;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4490";"Lethrinus mahsena";"Changu tuku";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.04;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4493";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.0322222222222222;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4495";"Scarus ghobban";"Pono kawaida";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.0211111111111111;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4496";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-04-14";1;4;"SEMS";21;0.138888888888889;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4498";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-02-23";4;2;"NEMS";21;0.0203571428571429;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4499";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-02-23";4;2;"NEMS";21;0.515357142857143;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4503";"Lethrinus lentjan ";"Changu njana";"Mchakati";"2014-03-17";2;3;"NEMS";19;0.063;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4504";"Leptoscarus vaigiensis";"Pono bodwe";"Mchakati";"2014-03-17";2;3;"NEMS";19;1.021;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4506";"Siganus sutor";"Tasi uzi";"Mchakati";"2014-03-17";2;3;"NEMS";19;2.932;0;-0.305043948021785;-2.04580773218724;0.909528346065706;549860.649830043;9322418.34792694
"4518";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mwachange";"2014-02-09";1;2;"NEMS";21;0.795818181818182;0;-1.13516664016215;0.0719701527047638;0.405092263125782;551396.203225586;9318342.29675591
"4519";"Lethrinus lentjan ";"Changu njana";"Mwachange";"2014-02-09";1;2;"NEMS";21;0.672909090909091;0;-1.13516664016215;0.0719701527047638;0.405092263125782;551396.203225586;9318342.29675591
"4522";"Scarus ghobban";"Pono kawaida";"Mwachange";"2014-02-09";1;2;"NEMS";21;0.0436363636363636;0;-1.13516664016215;0.0719701527047638;0.405092263125782;551396.203225586;9318342.29675591
"4523";"Siganus sutor";"Tasi uzi";"Mwachange";"2014-02-09";1;2;"NEMS";21;0.396;0;-1.13516664016215;0.0719701527047638;0.405092263125782;551396.203225586;9318342.29675591
"4547";"Lutjanus fulviflamma";"Changu ginge kawaida";"Chumani";"2014-05-20";2;5;"SEMS";7;0.75;0;-0.797776795120476;0.29004439276202;0.725126893544219;550349.599152618;9319687.4425476
"4549";"Lethrinus lentjan ";"Changu njana";"Chumani";"2014-05-20";2;5;"SEMS";7;0.155;0;-0.797776795120476;0.29004439276202;0.725126893544219;550349.599152618;9319687.4425476
"4554";"Lethrinus lentjan ";"Changu njana";"Mwamba Miwilli";"2014-04-24";4;4;"SEMS";83;0.0933333333333333;1;0.17759025132756;0.132631383153502;-2.31784131970473;547962.764148075;9329847.11204034
"4642";"Lethrinus mahsena";"Changu tuku";"Kichanga Pingwe";"2014-11-24";3;11;"NEMS";42;0.85;1;NA;NA;-2.71848703935549;558603.999999995;9321575
"4651";"Lethrinus lentjan ";"Changu njana";"Kichanga Pingwe";"2014-12-13";2;12;"NEMS";42;1.5;1;NA;NA;-2.71848703935549;558603.999999995;9321575
"4658";"Siganus sutor";"Tasi uzi";"Kichanga Pingwe";"2014-12-13";2;12;"NEMS";42;0.335;1;NA;NA;-2.71848703935549;558603.999999995;9321575
"4662";"Lethrinus mahsena";"Changu tuku";"Kichanga Pingwe";"2014-11-08";2;11;"NEMS";42;2.149;1;NA;NA;-2.71848703935549;558603.999999995;9321575
"4669";"Scarus ghobban";"Pono kawaida";"Kichanga Pingwe";"2014-11-08";2;11;"NEMS";42;1.61;1;NA;NA;-2.71848703935549;558603.999999995;9321575
"4671";"Siganus sutor";"Tasi uzi";"Kichanga Pingwe";"2014-11-08";2;11;"NEMS";42;0.16;1;NA;NA;-2.71848703935549;558603.999999995;9321575
"4677";"Siganus sutor";"Tasi uzi";"Mileani";"2014-11-17";4;11;"NEMS";71;0.3;0;2.22803632018024;0.443421768802662;-1.6766819444939;553998.502922086;9326932.77023383
"4690";"Scarus ghobban";"Pono kawaida";"Mkasi";"2014-03-30";3;3;"NEMS";121;0.1865;1;0.792299196514831;-0.445281122269032;-1.90285198987028;548824.481167497;9328542.34593714
"4691";"Siganus sutor";"Tasi uzi";"Mkasi";"2014-03-30";3;3;"NEMS";121;2.1135;1;0.792299196514831;-0.445281122269032;-1.90285198987028;548824.481167497;9328542.34593714
"4701";"Lethrinus mahsena";"Changu tuku";"Mkuzi";"2014-03-22";2;3;"NEMS";42;0.1255;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4704";"Scarus ghobban";"Pono kawaida";"Mkuzi";"2014-03-22";2;3;"NEMS";42;0.3275;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4755";"Lethrinus lentjan ";"Changu njana";"Mkuzi";"2014-11-29";1;11;"NEMS";102;0.12;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4760";"Scarus ghobban";"Pono kawaida";"Mkuzi";"2014-10-07";1;10;"SEMS";62;0.55;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4761";"Siganus sutor";"Tasi uzi";"Mkuzi";"2014-10-07";1;10;"SEMS";62;1.6795;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4763";"Lethrinus mahsena";"Changu tuku";"Mkuzi";"2014-10-07";1;10;"SEMS";42;0.118333333333333;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4765";"Scarus ghobban";"Pono kawaida";"Mkuzi";"2014-10-07";1;10;"SEMS";42;0.341;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4766";"Siganus sutor";"Tasi uzi";"Mkuzi";"2014-10-07";1;10;"SEMS";42;3.19866666666667;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4770";"Lethrinus lentjan ";"Changu njana";"Mkuzi";"2014-10-30";3;10;"SEMS";42;0.312;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4771";"Lethrinus mahsena";"Changu tuku";"Mkuzi";"2014-10-30";3;10;"SEMS";42;2.9475;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4779";"Scarus ghobban";"Pono kawaida";"Mkuzi";"2014-10-30";3;10;"SEMS";42;1.8465;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4782";"Siganus sutor";"Tasi uzi";"Mkuzi";"2014-10-30";3;10;"SEMS";42;1.2755;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4788";"Lethrinus mahsena";"Changu tuku";"Mkuzi";"2014-10-14";2;10;"SEMS";114;0.0185;1;-1.22327634208096;0.0903649377295425;-2.0656806526755;555988.870293928;9325405.39159817
"4816";"Scarus ghobban";"Pono kawaida";"Mlango mweupe";"2014-11-17";4;11;"NEMS";122;0.1385;1;1.16794551892498;-1.06029080890099;-1.90285198987028;548497.083356299;9329181.56611022
"4817";"Siganus sutor";"Tasi uzi";"Mlango mweupe";"2014-11-17";4;11;"NEMS";122;0.425;1;1.16794551892498;-1.06029080890099;-1.90285198987028;548497.083356299;9329181.56611022
"4819";"Lethrinus mahsena";"Changu tuku";"Mlango mweupe";"2014-09-22";4;9;"SEMS";114;1.2225;1;1.16794551892498;-1.06029080890099;-1.90285198987028;548497.083356299;9329181.56611022
"4833";"Leptoscarus vaigiensis";"Pono bodwe";"Mrenu";"2014-04-14";1;4;"SEMS";17;3;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4836";"Scarus ghobban";"Pono kawaida";"Mrenu";"2014-04-14";1;4;"SEMS";17;4.5;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4837";"Siganus sutor";"Tasi uzi";"Mrenu";"2014-04-14";1;4;"SEMS";17;2.05;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4841";"Lethrinus lentjan ";"Changu njana";"Mrenu";"2014-04-21";2;4;"SEMS";21;0.262;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4842";"Leptoscarus vaigiensis";"Pono bodwe";"Mrenu";"2014-04-21";2;4;"SEMS";21;0.049;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4843";"Siganus sutor";"Tasi uzi";"Mrenu";"2014-04-21";2;4;"SEMS";21;1.064;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4844";"Leptoscarus vaigiensis";"Pono bodwe";"Mrenu";"2014-04-21";2;4;"SEMS";19;4.25;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4846";"Scarus ghobban";"Pono kawaida";"Mrenu";"2014-04-21";2;4;"SEMS";19;0.62;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4851";"Lutjanus fulviflamma";"Changu ginge kawaida";"Mrenu";"2014-12-03";1;12;"NEMS";21;0.171333333333333;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4852";"Lethrinus lentjan ";"Changu njana";"Mrenu";"2014-12-03";1;12;"NEMS";21;0.126;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4858";"Leptoscarus vaigiensis";"Pono bodwe";"Mrenu";"2014-12-03";1;12;"NEMS";21;0.0693333333333333;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
"4859";"Scarus ghobban";"Pono kawaida";"Mrenu";"2014-12-03";1;12;"NEMS";21;0.0553333333333333;0;-1.00408129443059;-0.217930302666918;0.439574302007367;551589;9322605
